emis	Tp	I_refl	L_1	T_1	x_co2_1	x_co_1	x_h2o_1	x_soot_1	p_1	L_2	T_2	x_co2_2	x_co_2	x_h2o_2	x_soot_2	p_2	L_3	T_3	x_co2_3	x_co_3	x_h2o_3	x_soot_3	p_3	L_4	T_4	x_co2_4	x_co_4	x_h2o_4	x_soot_4	p_4	L_5	T_5	x_co2_5	x_co_5	x_h2o_5	x_soot_5	p_5	
0.25	1583.7184101498299	0.0	1.0	852.3749168585814	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1682.9147519111116	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1255.5176208781172	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1992.9570376460385	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1549.9722565687948	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1152.5207112299129	0.0	1.0	2795.9915717275776	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	327.14260374114565	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2790.5178297195603	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1622.450194658904	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2389.7342011885426	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	841.4557646045412	0.0	1.0	882.5851619847026	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	362.6309605571604	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2372.152629304825	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	404.64087022799265	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2274.394341507337	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1512.961424239528	0.0	1.0	2330.986414160542	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1208.380064783607	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1400.720455007008	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2437.6294505389606	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2363.230576856197	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1610.3500996560783	0.0	1.0	2872.796830037286	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1266.0882165135918	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1064.2535068784987	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	828.9905614719719	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	467.9462893552128	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	815.1821646406612	0.0	1.0	2423.9940766178843	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2334.5537243550043	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1795.5178424109931	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2361.8111270284353	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2953.87328285012	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	320.8150706128902	0.0	1.0	2955.3871200313365	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2642.150791998088	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2759.5380944407207	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	920.8881478859705	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2768.641798558739	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2982.5694453140827	0.0	1.0	604.4590663465319	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	355.90197245500025	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2657.7862546991587	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1741.1311867507063	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2093.7278342844415	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2210.4845858295594	0.0	1.0	1741.8018068060314	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2367.6319459711917	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2853.122357070623	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2027.7652727672237	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2954.3576717457345	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1969.2427742521986	0.0	1.0	2382.8346643418395	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2692.391912931783	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1723.9410043648427	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2147.3728325499847	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1270.7903592357115	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2455.004516218297	0.0	1.0	772.1266961472083	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2140.1853519605897	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1677.2591915496573	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	741.5633370200204	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1602.4973407558173	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2969.3449197941827	0.0	1.0	1905.6898985609166	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1165.078395115961	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1579.9573484519246	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1361.7468588068425	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	308.65166853655535	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2087.530971497208	0.0	1.0	670.6057807201926	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1452.0447320061767	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1092.673619615653	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2075.589922396728	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1844.5580248986412	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1129.7718017029533	0.0	1.0	920.7852960017502	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2994.908414128834	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2151.302587502094	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	778.769385844428	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1227.5326449770191	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	659.4346792677579	0.0	1.0	2130.1983058165024	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2840.8058803854933	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	903.9430148165047	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1929.4918424322443	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2899.5197067609797	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1273.371283162664	0.0	1.0	583.0615485563396	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1719.3634655196506	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2104.6283332679714	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1355.3232399459223	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2526.377657571163	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1507.5632945015284	0.0	1.0	556.555266845022	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2618.283542634691	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2290.394190056746	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2033.3798478058668	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2853.072386097322	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2171.2309743946516	0.0	1.0	2676.07185461589	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2410.4045998956026	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	880.2857272909912	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	306.4177307528375	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1812.6234946672976	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	878.351018090257	0.0	1.0	2950.5286184813235	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2726.5680832620483	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	336.01489087369754	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2494.1846696933376	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1971.0050598785458	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1815.2803250336565	0.0	1.0	1179.2083792500634	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2257.8187417388776	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2099.1497600478415	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2717.8715199678522	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	535.2371553004701	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1324.2210476391217	0.0	1.0	2935.8183099216376	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2840.313460822328	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2919.4369218316656	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2365.7304458861977	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2828.891113228021	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1756.0835382954397	0.0	1.0	951.6998397735878	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2610.980809129288	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	569.0059811954777	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	588.1337454862079	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2887.445397063606	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1453.1780028781852	0.0	1.0	2306.449495994334	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2466.270749752013	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1464.020230815314	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	685.1238483659056	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1412.5744703006749	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	412.01344613028755	0.0	1.0	1676.6742946940499	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	830.7833084086326	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2608.737450104496	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	873.703773456415	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1074.0104150534403	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	598.096325509191	0.0	1.0	1061.4580661990585	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2791.429202309271	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1666.968002420663	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2728.6360016350504	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1888.9140777833732	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2776.7286591967077	0.0	1.0	1938.0783967559894	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2650.348199178868	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2777.2664609440344	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2601.3325884929764	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	555.27844701463	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	752.3667970094109	0.0	1.0	2906.347524715732	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1156.7148553475313	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1669.4743774192486	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1250.016861774143	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2143.018947227377	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	677.067049032624	0.0	1.0	1806.490064843341	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2775.36650681127	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2030.2783149517788	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2405.93300200745	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2473.9818812981953	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1152.7326136396077	0.0	1.0	2457.6893453833864	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1863.011925424892	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1059.8274848587744	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1647.9406934390593	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2499.0235929432843	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	453.15821224158196	0.0	1.0	2610.854091007629	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1502.814855262699	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2236.3505068382246	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1512.7513782572714	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	537.1000221605026	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2216.1368415913157	0.0	1.0	1626.7883071842512	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2331.2476825721706	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	881.0911240326084	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1764.2038305590222	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1110.6294799070731	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2593.9441959478004	0.0	1.0	2192.2846759478207	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2631.1774008542106	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	782.2598861191371	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1407.7934121321643	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1819.6139658077457	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	548.9179802539641	0.0	1.0	1862.512497898282	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1825.7858355972196	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2695.209214837056	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1502.5038583564015	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	410.44781894115215	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	392.4345609096687	0.0	1.0	1546.6045272109204	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	908.437301939483	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2510.6459503945093	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2284.852742540175	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2638.6346801098016	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1612.86737904214	0.0	1.0	2925.368503237788	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	668.7566886650586	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1536.74164441963	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	346.3153972765159	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	328.1940146537869	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2586.172149995422	0.0	1.0	1396.5690657075781	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2318.1160175114896	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2007.8044998957644	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2914.408588650728	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	730.0634924611522	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2423.0257608266766	0.0	1.0	668.778917203962	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2781.051033069257	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	883.7810854314499	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	560.0484852328165	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2114.2585179548696	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1455.9750215326362	0.0	1.0	1778.1258716825853	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1698.7582676890152	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1194.3362735922146	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	832.8853177624757	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	440.2354163062016	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2851.805794545853	0.0	1.0	2044.565003830115	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1963.9505615725732	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2251.580508710953	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2484.0162753171694	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2134.742967581505	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	834.3944941787051	0.0	1.0	1988.2410929639257	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	919.7462880689825	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2683.0657035639583	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1546.9203815788446	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1223.415725439274	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2534.9862932239985	0.0	1.0	2317.4503633218783	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	528.0402882472549	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	425.8738207620348	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2080.277683984552	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2053.052742331838	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2961.854741687017	0.0	1.0	2467.255187446294	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	998.360283419375	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1557.9146078318163	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1995.1331273009062	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2772.5016312471903	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2914.947678048001	0.0	1.0	1569.7123159314876	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2632.8774917118576	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1041.1391931862395	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1181.43197686153	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1014.1386606077754	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	671.7841288374971	0.0	1.0	318.90415425878865	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2918.8312918364445	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	514.2972494574096	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2502.552905933653	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2474.61042531636	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2515.5233826909803	0.0	1.0	2205.0523734984654	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	761.0674034671576	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2254.125718753503	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	708.5292546084543	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1042.2156583843612	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1267.2668836018593	0.0	1.0	2845.5682382311843	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2675.0009910376193	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1252.0061494483944	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	388.2821622179519	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1565.875568005987	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1775.42863926195	0.0	1.0	2918.788632416127	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	483.8173300028624	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2604.068082632717	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1293.8948659463385	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2413.66770394744	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1375.8776087311498	0.0	1.0	2124.9135947763434	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2086.7946744616224	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1410.1420002227535	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	784.6231866596171	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2569.229308187066	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2122.082230634008	0.0	1.0	350.29623568944254	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2424.964753222976	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2214.930655614399	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	996.923797410206	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1645.7536006856528	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1603.322907236064	0.0	1.0	355.0572222319685	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2936.415934122651	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	985.9501334310432	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2743.1321334868494	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1924.774516050669	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2642.6573242703184	0.0	1.0	803.5017785962855	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	903.5093627975771	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2991.210881696203	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1696.9579518834116	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2846.138837612334	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2083.439628279458	0.0	1.0	630.1815625532665	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1940.5667229856633	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1694.9839860317995	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	513.6696951231495	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1097.527471296757	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	698.4607039657077	0.0	1.0	416.1279807844337	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	671.4059397223386	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	926.5513657917993	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1258.7852615216116	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2622.272055401061	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	545.168881430671	0.0	1.0	2576.84347524489	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2764.3591090963564	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1829.083760208319	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	748.1868208520423	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	977.4809836015934	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2134.3525531050414	0.0	1.0	2388.4406403750745	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1361.521368695045	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2114.90804813369	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1965.0509657623045	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	860.8098629819764	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1660.8744330065663	0.0	1.0	2737.0574884229786	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2792.6609272666647	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2489.5052935675844	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	957.3413675714401	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1041.4051411184091	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2877.106485360032	0.0	1.0	2461.564123970137	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	854.4687987938404	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1017.6609194496582	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	537.3379834252577	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	418.0579410022986	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2286.705696596885	0.0	1.0	2433.858600415717	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1927.5926758879828	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	851.7244199619195	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2508.716699491112	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2886.079885687672	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1365.3050425352005	0.0	1.0	1496.2318786428186	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	960.0397480987677	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2391.3921752641604	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1971.1257208341735	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1328.0405011131274	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	751.7981171840344	0.0	1.0	1720.9503847271144	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	342.1748502754524	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2023.2926363891322	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2511.3421747418156	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2110.989808530266	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1013.3975884356897	0.0	1.0	2735.906022102341	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2087.3137027990524	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2503.5550993500915	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2223.6007979880605	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2362.2950654693045	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1450.5939573268474	0.0	1.0	1902.8590870234143	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1367.8360077459827	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2944.3899641086136	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1774.5739007893094	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	998.7505440150138	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1950.3131023510728	0.0	1.0	515.7406262233555	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	369.8393939542491	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	580.1812231249334	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2023.9178871169504	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2045.0748882368848	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	1753.6403534596298	0.0	1.0	684.1291767503074	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1229.0080970183367	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	446.3276969338375	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	733.8639492961815	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	433.0169223873812	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	380.58503977149394	0.0	1.0	421.00028955840855	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1669.6966697966743	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1298.199405611999	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1052.7325961760002	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2928.0926586541295	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2124.859882089423	0.0	1.0	2703.5983686820095	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1481.590989939965	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2091.745285724889	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2225.3828278080696	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2535.1636873813645	0.182159618	0.0001	0.194000006	0.0	1.0	
0.25	2791.6324639840473	0.0	1.0	301.93434929715534	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	938.1158496727871	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1838.5278187976965	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	1975.1410812082756	0.182159618	0.0001	0.194000006	0.0	1.0	1.0	2534.052113700041	0.182159618	0.0001	0.194000006	0.0	1.0	
